statisticcat_desc,zip_5,group_desc,week_ending,agg_level_desc,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,watershed_desc,region_desc,sector_desc,location_desc,domain_desc,asd_desc,watershed_code,load_time,county_ansi,util_practice_desc,asd_code,county_code,county_name,unit_desc,Value,state_name,domaincat_desc,state_fips_code,begin_code,state_ansi,prodn_practice_desc,reference_period_desc,class_desc,commodity_desc,short_desc,end_code,CV (%),country_code
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-08-12 12:01:08.000,,ALL UTILIZATION PRACTICES,,,,BU,"135,150,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-11-08 12:00:46.000,,ALL UTILIZATION PRACTICES,,,,BU,"130,000,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-10-10 12:03:54.000,,ALL UTILIZATION PRACTICES,,,,BU,"130,000,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-09-12 12:01:19.000,,ALL UTILIZATION PRACTICES,,,,BU,"132,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"162,105,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2018-08-10 12:01:40.000,,ALL UTILIZATION PRACTICES,,,,BU,"178,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2018-11-08 12:01:20.000,,ALL UTILIZATION PRACTICES,,,,BU,"162,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2018-10-11 12:02:09.000,,ALL UTILIZATION PRACTICES,,,,BU,"156,000,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2018-09-12 12:02:09.000,,ALL UTILIZATION PRACTICES,,,,BU,"178,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"178,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2017-08-10 12:08:28.000,,ALL UTILIZATION PRACTICES,,,,BU,"171,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2017-11-09 12:02:08.000,,ALL UTILIZATION PRACTICES,,,,BU,"175,000,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2017-10-12 12:04:13.000,,ALL UTILIZATION PRACTICES,,,,BU,"178,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2017-09-12 12:01:44.000,,ALL UTILIZATION PRACTICES,,,,BU,"178,500,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-10-01 15:11:43.000,,ALL UTILIZATION PRACTICES,,,,BU,"145,230,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2016-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"146,640,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2016-11-09 13:11:41.000,,ALL UTILIZATION PRACTICES,,,,BU,"149,760,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2016-10-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"149,760,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2016-09-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"152,880,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"155,330,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2015-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"167,480,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2015-11-10 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"161,160,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2015-10-09 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"164,320,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,AR,ANNUAL,SURVEY,,,CROPS,ARKANSAS,TOTAL,,00000000,2015-09-11 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"167,480,000",ARKANSAS,NOT SPECIFIED,05,00,05,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2026-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,696,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2026-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,696,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2026-01-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,762,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2025-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,579,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2025-11-14 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"5,520,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2025-09-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,072,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2025-09-30 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,885,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,273,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-11-08 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,426,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-10-11 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,120,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-09-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,191,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-09-30 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,808,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2023-08-11 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,400,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2023-11-09 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,104,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2023-10-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,808,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2023-09-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,660,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,794,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2022-08-12 12:00:52.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,038,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2022-11-09 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,794,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2022-10-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,794,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2022-09-12 12:03:33.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,794,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,803,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2021-08-12 12:01:34.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,742,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2021-11-09 12:02:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,803,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2021-10-12 12:01:38.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,497,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2021-09-10 12:08:17.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,497,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,252,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2020-08-12 12:04:12.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,104,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2020-11-10 12:02:34.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,956,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2020-10-09 12:01:33.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,956,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2020-09-11 12:03:32.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,956,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,191,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2019-08-12 12:01:08.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,636,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2019-11-08 12:00:46.000,,ALL UTILIZATION PRACTICES,,,,BU,"5,814,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2019-10-10 12:03:54.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,579,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2019-09-12 12:01:19.000,,ALL UTILIZATION PRACTICES,,,,BU,"7,110,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,DE,ANNUAL,SURVEY,,,CROPS,DELAWARE,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"6,972,000",DELAWARE,NOT SPECIFIED,10,00,10,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",00,,9000
